event_id,soft_id,soft_peak,class_solexs,class_goes,soft_peak_counts,soft_sig,hard_id,hard_peak,hard_peak_counts,hard_sig,coincidence,neupert_lead_s,nonthermal_peak_counts,hardness_ratio,confidence
EVT-0711,,,,,,,HLS-0531,2024-10-04 18:51:20,57.0,18.89822365046136,False,,,,HARD-ONLY
EVT-0712,,,,,,,HLS-0533,2024-10-04 19:40:10,107.0,12.88174654072164,False,,,,HARD-ONLY
EVT-0713,,,,,,,HLS-0534,2024-10-04 19:51:40,60.0,8.94427190999916,False,,,,HARD-ONLY
EVT-0714,,,,,,,HLS-0536,2024-10-04 21:42:20,84.0,23.400854685246006,False,,,,HARD-ONLY
EVT-0715,,,,,,,HLS-0539,2024-10-04 22:52:20,84.0,20.22325394193526,False,,,,HARD-ONLY
EVT-0716,,,,,,,HLS-0541,2024-10-04 23:41:00,39.0,7.794228634059948,False,,,,HARD-ONLY
EVT-0717,,,,,,,HLS-0542,2024-10-04 23:54:20,33.0,8.0,False,,,,HARD-ONLY
EVT-0718,,,,,,,HLS-0543,2024-10-05 00:02:50,32.0,7.666666666666667,False,,,,HARD-ONLY
EVT-0719,,,,,,,HLS-0545,2024-10-05 00:20:10,134.0,28.37666812925096,False,,,,HARD-ONLY
EVT-0720,,,,,,,HLS-0546,2024-10-05 00:38:20,62.0,12.135347818116573,False,,,,HARD-ONLY
EVT-0721,,,,,,,HLS-0547,2024-10-05 01:26:50,209.0,82.8744029641642,False,,,,HARD-ONLY
EVT-0722,,,,,,,HLS-0550,2024-10-05 02:44:30,82.0,19.137156769770407,False,,,,HARD-ONLY
EVT-0723,,,,,,,HLS-0552,2024-10-05 03:05:50,176.0,40.0,False,,,,HARD-ONLY
EVT-0724,,,,,,,HLS-0553,2024-10-05 03:15:30,345.0,78.28747391140278,False,,,,HARD-ONLY
EVT-0725,,,,,,,HLS-0554,2024-10-05 03:24:20,181.0,37.78048259174127,False,,,,HARD-ONLY
EVT-0726,,,,,,,HLS-0555,2024-10-05 03:39:50,231.0,60.462321388549974,False,,,,HARD-ONLY
EVT-0727,,,,,,,HLS-0556,2024-10-05 03:53:40,629.0,107.40397061201139,False,,,,HARD-ONLY
EVT-0728,,,,,,,HLS-0557,2024-10-05 04:38:40,136.0,18.384776310850235,False,,,,HARD-ONLY
EVT-0729,,,,,,,HLS-0558,2024-10-05 04:58:40,271.0,46.95782189408956,False,,,,HARD-ONLY
EVT-0730,,,,,,,HLS-0559,2024-10-05 05:46:30,49.0,14.495689014324224,False,,,,HARD-ONLY
EVT-0731,,,,,,,HLS-0560,2024-10-05 05:56:50,52.0,15.556349186104045,False,,,,HARD-ONLY
EVT-0732,,,,,,,HLS-0563,2024-10-05 07:33:30,182.0,17.418593726458155,False,,,,HARD-ONLY
EVT-0733,,,,,,,HLS-0564,2024-10-05 08:27:40,1775.0,257.89317340497576,False,,,,HARD-ONLY
EVT-0734,,,,,,,HLS-0565,2024-10-05 09:22:30,566.0,197.28279195104673,False,,,,HARD-ONLY
EVT-0735,,,,,,,HLS-0566,2024-10-05 09:31:20,25.0,6.80336051416609,False,,,,HARD-ONLY
EVT-0736,,,,,,,HLS-0567,2024-10-05 09:59:30,31.0,9.071147352221454,False,,,,HARD-ONLY
EVT-0737,,,,,,,HLS-0568,2024-10-05 10:31:40,40.0,13.880441875771345,False,,,,HARD-ONLY
EVT-0738,,,,,,,HLS-0569,2024-10-05 10:58:50,23.0,7.462025072446365,False,,,,HARD-ONLY
EVT-0739,,,,,,,HLS-0570,2024-10-05 11:03:10,29.0,9.38971068066885,False,,,,HARD-ONLY
EVT-0740,,,,,,,HLS-0572,2024-10-05 11:35:00,79.0,17.371980724307587,False,,,,HARD-ONLY
EVT-0741,,,,,,,HLS-0573,2024-10-05 11:52:20,28.0,5.692099788303082,False,,,,HARD-ONLY
EVT-0742,,,,,,,HLS-0574,2024-10-06 00:03:40,25.0,6.010407640085654,False,,,,HARD-ONLY
EVT-0743,,,,,,,HLS-0576,2024-10-06 00:31:20,163.0,22.891214303913465,False,,,,HARD-ONLY
EVT-0744,,,,,,,HLS-0577,2024-10-06 01:04:10,134.0,35.21836642056717,False,,,,HARD-ONLY
EVT-0745,,,,,,,HLS-0578,2024-10-06 01:21:50,168.0,36.62287938048628,False,,,,HARD-ONLY
EVT-0746,,,,,,,HLS-0579,2024-10-06 01:33:00,500.0,90.10221468370847,False,,,,HARD-ONLY
EVT-0747,,,,,,,HLS-0580,2024-10-06 02:33:50,267.0,98.27076298239908,False,,,,HARD-ONLY
EVT-0748,,,,,,,HLS-0582,2024-10-06 04:37:30,49.0,19.677398201998148,False,,,,HARD-ONLY
EVT-0749,,,,,,,HLS-0585,2024-10-06 06:15:40,147.0,43.3232039443068,False,,,,HARD-ONLY
EVT-0750,,,,,,,HLS-0586,2024-10-06 06:38:50,44.0,9.237604307034013,False,,,,HARD-ONLY
EVT-0751,,,,,,,HLS-0587,2024-10-06 06:48:00,98.0,26.231486978265437,False,,,,HARD-ONLY
EVT-0752,,,,,,,HLS-0588,2024-10-06 06:56:10,73.0,16.641005886756876,False,,,,HARD-ONLY
EVT-0753,,,,,,,HLS-0589,2024-10-06 07:32:50,64.0,21.54397496152595,False,,,,HARD-ONLY
EVT-0754,,,,,,,HLS-0590,2024-10-06 07:49:20,35.0,11.839200423452029,False,,,,HARD-ONLY
EVT-0755,,,,,,,HLS-0592,2024-10-06 09:04:20,38.0,14.758048651498612,False,,,,HARD-ONLY
EVT-0756,,,,,,,HLS-0594,2024-10-06 10:28:40,124.0,53.218417864494995,False,,,,HARD-ONLY
EVT-0757,,,,,,,HLS-0595,2024-10-06 10:43:40,194.0,76.75067860720625,False,,,,HARD-ONLY
EVT-0758,,,,,,,HLS-0596,2024-10-06 10:54:30,28.0,7.071067811865475,False,,,,HARD-ONLY
EVT-0759,,,,,,,HLS-0597,2024-10-06 11:14:50,41.0,14.288690166235208,False,,,,HARD-ONLY
EVT-0760,,,,,,,HLS-0598,2024-10-06 11:21:40,27.0,8.573214099741124,False,,,,HARD-ONLY
EVT-0761,,,,,,,HLS-0600,2024-10-06 12:37:00,44.0,17.44133022449836,False,,,,HARD-ONLY
EVT-0762,,,,,,,HLS-0601,2024-10-06 12:48:50,27.0,8.573214099741124,False,,,,HARD-ONLY
EVT-0763,,,,,,,HLS-0602,2024-10-06 13:16:00,25.0,6.010407640085654,False,,,,HARD-ONLY
EVT-0764,,,,,,,HLS-0603,2024-10-06 13:28:00,127.0,42.072853480599576,False,,,,HARD-ONLY
EVT-0765,,,,,,,HLS-0604,2024-10-06 13:39:20,136.0,39.844698518121575,False,,,,HARD-ONLY
EVT-0766,,,,,,,HLS-0606,2024-10-06 13:59:30,54.0,11.371354022617197,False,,,,HARD-ONLY
EVT-0767,,,,,,,HLS-0607,2024-10-06 14:17:20,277.0,68.93587725135434,False,,,,HARD-ONLY
EVT-0768,,,,,,,HLS-0608,2024-10-06 14:39:10,74.0,20.23857702507763,False,,,,HARD-ONLY
EVT-0769,,,,,,,HLS-0611,2024-10-06 15:27:00,106.0,15.689290811054724,False,,,,HARD-ONLY
EVT-0770,,,,,,,HLS-0612,2024-10-06 15:58:20,93.0,39.354796403996296,False,,,,HARD-ONLY
EVT-0771,,,,,,,HLS-0613,2024-10-06 16:34:50,68.0,18.3412104289766,False,,,,HARD-ONLY
EVT-0772,,,,,,,HLS-0615,2024-10-06 17:15:40,211.0,60.30226891555272,False,,,,HARD-ONLY
EVT-0773,,,,,,,HLS-0616,2024-10-06 17:50:40,79.0,33.09380606699688,False,,,,HARD-ONLY
EVT-0774,,,,,,,HLS-0617,2024-10-06 18:02:20,33.0,9.827076298239907,False,,,,HARD-ONLY
EVT-0775,,,,,,,HLS-0620,2024-10-06 18:47:30,74.0,13.82453062707098,False,,,,HARD-ONLY
EVT-0776,,,,,,,HLS-0622,2024-10-06 19:31:30,135.0,33.83671196973898,False,,,,HARD-ONLY
EVT-0777,,,,,,,HLS-0623,2024-10-06 19:46:20,61.0,18.738329701443508,False,,,,HARD-ONLY
EVT-0778,,,,,,,HLS-0624,2024-10-06 20:09:10,38.0,11.716898663286043,False,,,,HARD-ONLY
EVT-0779,,,,,,,HLS-0626,2024-10-06 21:05:10,535.0,144.7767512147848,False,,,,HARD-ONLY
EVT-0780,,,,,,,HLS-0627,2024-10-06 22:02:20,37.0,10.253048327204938,False,,,,HARD-ONLY
EVT-0781,,,,,,,HLS-0628,2024-10-06 23:51:10,112.0,50.67598598503591,False,,,,HARD-ONLY
EVT-0782,,,,,,,HLS-0629,2024-10-06 23:57:30,88.0,37.11872842649651,False,,,,HARD-ONLY
EVT-0783,,,,,,,HLS-0630,2024-10-07 00:20:00,48.0,17.146428199482248,False,,,,HARD-ONLY
EVT-0784,,,,,,,HLS-0631,2024-10-07 00:35:10,71.0,24.18972627259054,False,,,,HARD-ONLY
EVT-0785,,,,,,,HLS-0632,2024-10-07 01:09:20,22.0,6.531972647421809,False,,,,HARD-ONLY
EVT-0786,,,,,,,HLS-0633,2024-10-07 01:16:40,55.0,22.360679774997894,False,,,,HARD-ONLY
EVT-0787,,,,,,,HLS-0634,2024-10-07 02:08:20,34.0,12.969194269498779,False,,,,HARD-ONLY
EVT-0788,,,,,,,HLS-0635,2024-10-07 03:18:40,23.0,8.049844718999243,False,,,,HARD-ONLY
EVT-0789,,,,,,,HLS-0636,2024-10-07 03:38:40,66.0,22.299903907544405,False,,,,HARD-ONLY
EVT-0790,,,,,,,HLS-0638,2024-10-07 04:33:30,62.0,12.828539611796371,False,,,,HARD-ONLY
EVT-0791,,,,,,,HLS-0639,2024-10-07 04:40:20,81.0,18.85980667165779,False,,,,HARD-ONLY
EVT-0792,,,,,,,HLS-0640,2024-10-07 05:11:40,35.0,6.10170215847752,False,,,,HARD-ONLY
EVT-0793,,,,,,,HLS-0642,2024-10-07 06:09:10,115.0,44.49906366056107,False,,,,HARD-ONLY
EVT-0794,,,,,,,HLS-0643,2024-10-07 07:34:20,14.0,5.0,False,,,,HARD-ONLY
EVT-0795,,,,,,,HLS-0644,2024-10-07 09:08:40,272.0,56.74651237447696,False,,,,HARD-ONLY
EVT-0796,,,,,,,HLS-0648,2024-10-07 13:11:10,34.0,9.676431849257934,False,,,,HARD-ONLY
EVT-0797,,,,,,,HLS-0649,2024-10-07 13:53:20,88.0,28.2842712474619,False,,,,HARD-ONLY
EVT-0798,,,,,,,HLS-0650,2024-10-07 14:15:00,139.0,46.31549416771886,False,,,,HARD-ONLY
EVT-0799,,,,,,,HLS-0651,2024-10-07 15:45:50,52.0,21.01903898849802,False,,,,HARD-ONLY
EVT-0800,,,,,,,HLS-0652,2024-10-07 15:58:40,69.0,23.433797326572087,False,,,,HARD-ONLY
EVT-0801,,,,,,,HLS-0653,2024-10-07 16:17:30,74.0,21.666666666666668,False,,,,HARD-ONLY
EVT-0802,,,,,,,HLS-0654,2024-10-07 16:44:40,61.0,20.41008154249827,False,,,,HARD-ONLY
EVT-0803,,,,,,,HLS-0655,2024-10-07 17:33:40,88.0,33.47635981803677,False,,,,HARD-ONLY
EVT-0804,,,,,,,HLS-0656,2024-10-07 18:09:50,1105.0,239.52598005634215,False,,,,HARD-ONLY
EVT-0805,,,,,,,HLS-0659,2024-10-07 20:38:40,11418.0,61.789871535365634,False,,,,HARD-ONLY
EVT-0806,,,,,,,HLS-0660,2024-10-07 23:26:00,420.0,8.629871583303183,False,,,,HARD-ONLY
EVT-0807,,,,,,,HLS-0661,2024-10-07 23:58:40,288.0,9.205936028467576,False,,,,HARD-ONLY
EVT-0808,,,,,,,HLS-0662,2024-10-08 01:02:10,744.0,100.45894683899489,False,,,,HARD-ONLY
EVT-0809,,,,,,,HLS-0663,2024-10-08 02:51:20,54.0,19.595917942265427,False,,,,HARD-ONLY
EVT-0810,,,,,,,HLS-0664,2024-10-08 03:46:10,82.0,31.02687007525359,False,,,,HARD-ONLY
EVT-0811,,,,,,,HLS-0665,2024-10-08 04:01:30,49.0,13.891385396543216,False,,,,HARD-ONLY
EVT-0812,,,,,,,HLS-0666,2024-10-08 05:55:40,56.0,13.063945294843618,False,,,,HARD-ONLY
EVT-0813,,,,,,,HLS-0667,2024-10-08 06:18:20,139.0,30.75,False,,,,HARD-ONLY
EVT-0814,,,,,,,HLS-0668,2024-10-08 06:52:00,72.0,19.60612149304395,False,,,,HARD-ONLY
EVT-0815,,,,,,,HLS-0669,2024-10-08 07:40:10,107.0,35.0017856687341,False,,,,HARD-ONLY
EVT-0816,,,,,,,HLS-0672,2024-10-08 10:04:00,33.0,11.726039399558573,False,,,,HARD-ONLY
EVT-0817,,,,,,,HLS-0675,2024-10-08 13:01:50,39.0,15.205262246998569,False,,,,HARD-ONLY
EVT-0818,,,,,,,HLS-0676,2024-10-08 13:34:00,30.0,9.797958971132713,False,,,,HARD-ONLY
EVT-0819,,,,,,,HLS-0677,2024-10-08 15:53:30,15.0,5.5,False,,,,HARD-ONLY
EVT-0820,,,,,,,HLS-0678,2024-10-08 16:43:50,27.0,8.573214099741124,False,,,,HARD-ONLY
EVT-0821,,,,,,,HLS-0679,2024-10-08 17:08:40,35.0,9.089425012552969,False,,,,HARD-ONLY
EVT-0822,,,,,,,HLS-0683,2024-10-08 21:12:30,18.0,5.813776741499453,False,,,,HARD-ONLY
EVT-0823,,,,,,,HLS-0684,2024-10-08 23:20:10,47.0,18.78297101099823,False,,,,HARD-ONLY
EVT-0824,,,,,,,HLS-0685,2024-10-08 23:33:10,52.0,21.01903898849802,False,,,,HARD-ONLY
EVT-0825,,,,,,,HLS-0687,2024-10-09 00:40:40,32.0,10.61445555206044,False,,,,HARD-ONLY
EVT-0826,,,,,,,HLS-0690,2024-10-09 07:27:50,189.0,16.388720631410685,False,,,,HARD-ONLY
EVT-0827,,,,,,,HLS-0693,2024-10-09 11:31:10,96.0,6.714285714285714,False,,,,HARD-ONLY
EVT-0828,,,,,,,HLS-0694,2024-10-09 12:10:30,574.0,75.0,False,,,,HARD-ONLY
EVT-0829,,,,,,,HLS-0696,2024-10-09 15:05:10,126.0,14.275485059507105,False,,,,HARD-ONLY
EVT-0830,,,,,,,HLS-0698,2024-10-09 16:41:50,508.0,71.90536108233484,False,,,,HARD-ONLY
EVT-0831,,,,,,,HLS-0699,2024-10-09 19:57:10,90.0,8.713146327183937,False,,,,HARD-ONLY
EVT-0832,,,,,,,HLS-0701,2024-10-09 21:17:10,123.0,14.5,False,,,,HARD-ONLY
EVT-0833,,,,,,,HLS-0702,2024-10-09 22:36:10,74.0,5.60448538317805,False,,,,HARD-ONLY
EVT-0834,,,,,,,HLS-0703,2024-10-09 22:50:30,117.0,10.73312629199899,False,,,,HARD-ONLY
EVT-0835,,,,,,,HLS-0704,2024-10-09 23:00:30,96.0,5.436364047233597,False,,,,HARD-ONLY
EVT-0836,,,,,,,HLS-0706,2024-10-24 00:19:50,59.0,21.637159394584742,False,,,,HARD-ONLY
EVT-0837,,,,,,,HLS-0707,2024-10-24 01:17:00,28.0,10.285912696499032,False,,,,HARD-ONLY
EVT-0838,,,,,,,HLS-0708,2024-10-24 02:01:50,80.0,33.54101966249684,False,,,,HARD-ONLY
EVT-0839,,,,,,,HLS-0709,2024-10-24 02:49:10,24.0,10.0,False,,,,HARD-ONLY
EVT-0840,,,,,,,HLS-0710,2024-10-24 03:22:40,43.0,16.994116628998402,False,,,,HARD-ONLY
EVT-0841,,,,,,,HLS-0712,2024-10-24 09:30:10,56.0,8.049844718999243,False,,,,HARD-ONLY
EVT-0842,,,,,,,HLS-0714,2024-10-24 12:48:30,67.0,12.393546707863734,False,,,,HARD-ONLY
EVT-0843,,,,,,,HLS-0715,2024-10-24 13:26:00,40.0,15.652475842498527,False,,,,HARD-ONLY
EVT-0844,,,,,,,HLS-0716,2024-10-24 15:57:40,100.0,42.485291572496,False,,,,HARD-ONLY
EVT-0845,,,,,,,HLS-0717,2024-10-24 16:22:30,26.0,7.181324987175317,False,,,,HARD-ONLY
EVT-0846,,,,,,,HLS-0718,2024-10-24 18:09:00,28.0,10.285912696499032,False,,,,HARD-ONLY
EVT-0847,,,,,,,HLS-0719,2024-10-24 18:27:20,40.0,13.880441875771345,False,,,,HARD-ONLY
EVT-0848,,,,,,,HLS-0720,2024-10-24 18:39:00,35.0,10.583005244258361,False,,,,HARD-ONLY
EVT-0849,,,,,,,HLS-0722,2024-10-24 22:58:30,14.0,5.0,False,,,,HARD-ONLY
EVT-0850,,,,,,,HLS-0723,2024-10-25 14:51:30,23.0,9.5,False,,,,HARD-ONLY
EVT-0851,,,,,,,HLS-0724,2024-10-25 16:39:30,128.0,55.00727224649482,False,,,,HARD-ONLY
EVT-0852,,,,,,,HLS-0725,2024-10-25 16:53:40,27.0,9.838699100999074,False,,,,HARD-ONLY
EVT-0853,,,,,,,HLS-0728,2024-10-25 18:04:10,36.0,10.96096971726759,False,,,,HARD-ONLY
EVT-0854,,,,,,,HLS-0730,2024-10-25 20:36:00,28.0,8.981462390204987,False,,,,HARD-ONLY
EVT-0855,,,,,,,HLS-0732,2024-10-25 23:33:20,48.0,17.146428199482248,False,,,,HARD-ONLY
EVT-0856,,,,,,,HLS-0734,2024-10-26 00:58:20,52.0,21.01903898849802,False,,,,HARD-ONLY
EVT-0857,,,,,,,HLS-0735,2024-10-26 01:23:50,41.0,11.667261889578034,False,,,,HARD-ONLY
EVT-0858,,,,,,,HLS-0736,2024-10-26 01:49:20,28.0,7.937253933193771,False,,,,HARD-ONLY
EVT-0859,,,,,,,HLS-0738,2024-10-26 02:46:20,31.0,10.206207261596576,False,,,,HARD-ONLY
EVT-0860,,,,,,,HLS-0739,2024-10-26 03:00:20,21.0,6.123724356957946,False,,,,HARD-ONLY
EVT-0861,,,,,,,HLS-0740,2024-10-26 03:11:40,24.0,5.65685424949238,False,,,,HARD-ONLY
EVT-0862,,,,,,,HLS-0742,2024-10-26 04:48:10,22.0,7.602631123499284,False,,,,HARD-ONLY
EVT-0863,,,,,,,HLS-0743,2024-10-26 05:02:50,26.0,7.181324987175317,False,,,,HARD-ONLY
EVT-0864,,,,,,,HLS-0744,2024-10-26 05:22:00,136.0,39.52847075210474,False,,,,HARD-ONLY
EVT-0865,,,,,,,HLS-0746,2024-10-26 06:56:50,30994.0,170.65365172505776,False,,,,HARD-ONLY
EVT-0866,,,,,,,HLS-0747,2024-10-26 21:10:50,49.0,8.778762251403478,False,,,,HARD-ONLY
EVT-0867,,,,,,,HLS-0749,2024-10-26 23:30:20,57.0,10.25,False,,,,HARD-ONLY
EVT-0868,,,,,,,HLS-0750,2024-10-29 02:12:20,42.0,10.119288512538814,False,,,,HARD-ONLY
EVT-0869,,,,,,,HLS-0752,2024-10-29 05:10:20,49.0,12.33288287465668,False,,,,HARD-ONLY
EVT-0870,,,,,,,HLS-0753,2024-10-29 07:30:20,27.0,5.375872022286244,False,,,,HARD-ONLY
EVT-0871,,,,,,,HLS-0755,2024-10-29 08:52:00,74.0,17.8978583448784,False,,,,HARD-ONLY
EVT-0872,,,,,,,HLS-0758,2024-10-29 12:18:50,42.0,10.119288512538814,False,,,,HARD-ONLY
EVT-0873,,,,,,,HLS-0762,2024-10-29 21:35:50,114.0,40.44219861198731,False,,,,HARD-ONLY
EVT-0874,,,,,,,HLS-0763,2024-10-29 23:12:30,30.0,8.693182879212225,False,,,,HARD-ONLY
EVT-0875,,,,,,,HLS-0764,2024-10-30 00:47:20,39.0,12.09486313629527,False,,,,HARD-ONLY
EVT-0876,,,,,,,HLS-0765,2024-10-30 04:13:20,28.0,10.285912696499032,False,,,,HARD-ONLY
EVT-0877,,,,,,,HLS-0766,2024-10-30 05:27:50,27.0,8.573214099741124,False,,,,HARD-ONLY
EVT-0878,,,,,,,HLS-0767,2024-10-30 06:16:10,41.0,12.247448713915892,False,,,,HARD-ONLY
EVT-0879,,,,,,,HLS-0768,2024-10-30 20:53:40,17171.0,22.4083872775344,False,,,,HARD-ONLY
EVT-0880,,,,,,,HLS-0769,2024-10-30 22:36:30,38.0,11.716898663286043,False,,,,HARD-ONLY
EVT-0881,,,,,,,HLS-0770,2024-10-30 22:49:20,26.0,6.363961030678928,False,,,,HARD-ONLY
EVT-0882,,,,,,,HLS-0771,2024-10-30 23:13:30,59.0,15.495160534825057,False,,,,HARD-ONLY
